date,country_name,new_confirmed,cumulative_persons_fully_vaccinated,mobility_workplaces,mobility_residential,average_temperature_celsius
2020-10-07,Turkey,8311,0,-16,3,20.9
2020-10-07,Germany,4516,0,-16,4,11.605556
2020-10-07,Japan,619,0,-9,4,19.011111
2020-10-07,South Korea,54,0,-1,1,16.583333
2020-10-08,United Kingdom,18209,0,-33,11,8.094444
2020-10-08,United States of America,55020,0,-31,9,19.855556
2020-10-08,Chile,1575,0,-31,18,16.166667
2020-10-08,Colombia,9681,0,-28,13,18.666667
2020-10-08,India,73272,0,-26,12,27.674603
2020-10-08,South Africa,1641,0,-22,12,21.533333
2020-10-08,Germany,4721,0,-17,4,11.922222
2020-10-08,France,18129,0,-16,3,15.338889
2020-10-08,Turkey,8345,0,-15,5,21.822222
2020-10-08,Japan,594,0,-10,6,16.377778
2020-10-08,South Korea,72,0,-1,-1,16.35
2020-10-09,South Korea,58,0,-50,13,16.351852
2020-10-09,United States of America,58469,0,-31,8,22.811111
2020-10-09,United Kingdom,15708,0,-31,10,7.183333
2020-10-09,Chile,1750,0,-30,19,17.3
2020-10-09,India,74383,0,-24,13,28.650794
2020-10-09,Colombia,8232,0,-23,13,18.638889
2020-10-09,South Africa,2357,0,-21,11,20.155556
2020-10-09,Germany,3483,0,-17,4,12.094444
2020-10-09,France,20339,0,-16,4,14.261111
2020-10-09,Turkey,8359,0,-16,6,22.95
2020-10-09,Japan,679,0,-11,7,18.233333
2020-10-10,India,66732,0,-20,13,28.18254
2020-10-10,Chile,1824,0,-20,19,17.777778
2020-10-10,Japan,435,0,-16,8,20.494444
2020-10-10,United States of America,53316,0,-11,3,18.594444
2020-10-10,France,26896,0,-8,2,9.872222
2020-10-10,South Korea,97,0,-8,3,15.623457
2020-10-10,United Kingdom,12495,0,-8,6,8.077778
2020-10-10,Colombia,6216,0,-7,7,18.638889
2020-10-10,South Africa,1574,0,-5,8,14.234568
2020-10-10,Germany,2467,0,-4,2,9.316667
2020-10-10,Turkey,8379,0,-3,3,21.311111
2020-10-11,Chile,1776,0,-17,17,16.455556
2020-10-11,United States of America,44328,0,-14,3,21.666667
2020-10-11,South Africa,888,0,-8,10,13.839506
2020-10-11,Japan,326,0,-7,3,21.388889
2020-10-11,South Korea,102,0,-7,3,15.344444
2020-10-11,India,55342,0,-7,10,28.349206
2020-10-11,France,16101,0,-6,2,9.072222
2020-10-11,United Kingdom,12047,0,-6,4,7.911111
2020-10-11,Germany,4122,0,-3,1,8.567901
2020-10-11,Colombia,5158,0,-3,6,17.944444
2020-10-11,Turkey,8232,0,-1,0,19.388889
2020-10-12,Colombia,4158,0,-64,17,19.0
2020-10-12,Chile,1517,0,-71,30,15.922222
2020-10-12,South Korea,73,0,0,1,15.588889
2020-10-12,United States of America,49418,0,-37,10,15.022222
2020-10-12,United Kingdom,19412,0,-35,11,8.016667
2020-10-12,India,63509,0,-25,13,28.865079
2020-10-12,Germany,5132,0,-24,5,8.544444
2020-10-12,South Africa,1178,0,-23,14,16.987654
2020-10-12,France,8505,0,-17,4,8.066667
2020-10-12,Turkey,8344,0,-15,3,20.005556
2020-10-12,Japan,467,0,-9,4,22.538889
2020-10-13,South Korea,110,0,0,-1,12.25
2020-10-13,United Kingdom,18873,0,-35,11,7.366667
2020-10-13,United States of America,50483,0,-32,9,16.011111
2020-10-13,Chile,1392,0,-29,16,16.022222
2020-10-13,India,67708,0,-27,14,28.785714
2020-10-13,Colombia,7167,0,-25,13,19.277778
2020-10-13,Germany,6638,0,-23,6,7.772222
2020-10-13,South Africa,1877,0,-22,14,20.527778
2020-10-13,France,12993,0,-17,4,9.194444
2020-10-13,Turkey,8362,0,-16,4,19.594444
2020-10-13,Japan,570,0,-9,4,20.505556
2020-10-14,United Kingdom,19672,0,-33,11,9.144444
2020-10-14,United States of America,57627,0,-30,9,16.066667
2020-10-14,Chile,1089,0,-29,18,15.244444
2020-10-14,Colombia,8325,0,-26,14,18.277778
2020-10-14,India,63371,0,-24,13,27.960317
2020-10-14,Germany,7334,0,-23,6,7.733333
2020-10-14,South Africa,1769,0,-21,13,22.083333
2020-10-14,France,22591,0,-15,5,8.866667
2020-10-14,Turkey,8401,0,-15,5,20.366667
2020-10-14,Japan,721,0,-9,4,20.427778
2020-10-14,South Korea,47,0,-1,1,11.294444
2020-10-15,South Korea,73,0,0,0,11.822222
2020-10-15,United Kingdom,18401,0,-33,11,6.888889
2020-10-15,United States of America,62689,0,-31,9,11.083333
2020-10-15,Chile,1122,0,-29,18,16.644444
2020-10-15,Colombia,9232,0,-27,14,19.083333
2020-10-15,India,62212,0,-25,14,28.031746
2020-10-15,Germany,7830,0,-24,7,8.077778
2020-10-15,South Africa,2019,0,-21,13,24.3
2020-10-15,France,30621,0,-16,4,7.905556
2020-10-15,Turkey,8423,0,-13,3,18.888889
2020-10-15,Japan,632,0,-9,4,18.0
2020-10-16,United Kingdom,17700,0,-32,11,7.3
2020-10-16,United States of America,68851,0,-31,9,8.933333
2020-10-16,Chile,1689,0,-28,18,15.833333
2020-10-16,Germany,5587,0,-25,7,7.983333
2020-10-16,India,61871,0,-23,14,28.396825
2020-10-16,South Africa,1928,0,-21,11,25.183333
2020-10-16,Colombia,9222,0,-21,14,19.555556
2020-10-16,France,25086,0,-16,5,9.144444
2020-10-16,Turkey,8542,0,-15,5,18.705556
2020-10-16,Japan,593,0,-10,5,17.7
2020-10-16,South Korea,91,0,-1,1,11.394444
2020-10-17,Chile,1811,0,-20,18,17.011111
2020-10-17,India,55722,0,-15,13,28.896825
2020-10-17,France,32427,0,-11,3,9.977778
2020-10-17,United States of America,53592,0,-11,3,14.361111
2020-10-17,Japan,471,0,-11,6,12.366667
2020-10-17,United Kingdom,14743,0,-10,7,8.377778
2020-10-17,Germany,4325,0,-7,3,6.983333
2020-10-17,South Africa,1662,0,-6,8,27.111111
2020-10-17,South Korea,76,0,-5,1,11.024691
2020-10-17,Colombia,7713,0,-5,9,18.25
2020-10-17,Turkey,8453,0,-4,3,18.255556
2020-10-18,Chile,1759,0,-20,18,17.111111
2020-10-18,United States of America,48361,0,-14,3,5.877778
2020-10-18,United Kingdom,14181,0,-9,5,7.0
2020-10-18,France,29837,0,-7,1,8.4
2020-10-18,South Korea,58,0,-7,1,10.95
2020-10-18,Japan,353,0,-7,2,15.0
2020-10-18,South Africa,1461,0,-7,9,27.083333
2020-10-18,Germany,6868,0,-6,2,7.427778
2020-10-18,Turkey,8545,0,-4,2,19.105556
2020-10-18,India,46790,0,-4,10,29.134921
2020-10-18,Colombia,5685,0,-1,8,19.194444
2020-10-19,South Korea,89,0,1,0,11.977778
2020-10-19,United Kingdom,25593,0,-35,11,9.244444
2020-10-19,France,13243,0,-32,8,9.161111
2020-10-19,United States of America,61711,0,-31,9,4.933333
2020-10-19,Chile,1545,0,-28,17,16.288889
2020-10-19,Colombia,9331,0,-25,14,17.222222
2020-10-19,Germany,7595,0,-24,6,8.461111
2020-10-19,India,54044,0,-24,14,28.293651
2020-10-19,South Africa,1055,0,-22,14,26.4
2020-10-19,Turkey,8756,0,-15,5,16.0
2020-10-19,Japan,453,0,-9,5,13.7
2020-10-20,South Korea,121,0,1,-2,12.616667
2020-10-20,United Kingdom,25292,0,-35,12,11.611111
2020-10-20,France,20468,0,-31,8,13.316667
2020-10-20,United States of America,58449,0,-31,9,7.538889
2020-10-20,Chile,1099,0,-28,16,17.462963
2020-10-20,India,55839,0,-26,13,28.111111
2020-10-20,Germany,11287,0,-24,7,9.055556
2020-10-20,Colombia,10141,0,-24,15,19.277778
2020-10-20,South Africa,2055,0,-22,13,21.944444
2020-10-20,Turkey,8624,0,-15,4,15.416667
2020-10-20,Japan,591,0,-8,4,16.355556
2020-10-21,South Korea,155,0,1,0,12.538889
2020-10-21,United Kingdom,25420,0,-35,13,11.766667
2020-10-21,United States of America,69767,0,-30,9,7.294444
2020-10-21,France,26676,0,-28,7,17.083333
2020-10-21,Colombia,10620,0,-26,14,19.416667
2020-10-21,Chile,1152,0,-26,17,15.411111
2020-10-21,India,54366,0,-23,12,27.296296
2020-10-21,Germany,11242,0,-22,6,13.916667
2020-10-21,South Africa,2156,0,-21,13,23.383333
2020-10-21,Turkey,8743,0,-15,6,15.905556
2020-10-21,Japan,614,0,-8,3,18.883333
2020-10-22,South Korea,77,0,2,0,12.011111
2020-10-22,United Kingdom,23220,0,-34,12,8.938889
2020-10-22,France,41622,0,-31,8,13.755556
2020-10-22,United States of America,74275,0,-30,9,7.733333
2020-10-22,Colombia,9646,0,-26,14,19.055556
2020-10-22,Chile,1495,0,-26,17,14.555556
2020-10-22,India,53370,0,-25,11,27.031746
2020-10-22,Germany,14714,0,-22,6,15.538889
2020-10-22,South Africa,1900,0,-21,13,26.372222
2020-10-22,Turkey,8832,0,-12,4,17.005556
2020-10-22,Japan,697,0,-9,4,18.994444
2020-10-23,South Korea,61,0,1,0,9.511111
2020-10-23,United Kingdom,21441,0,-35,12,6.488889
2020-10-23,France,42032,0,-33,10,13.472222
2020-10-23,United States of America,82356,0,-30,9,1.938889
2020-10-23,India,50129,0,-27,11,27.198413
2020-10-23,Chile,1773,0,-25,18,15.666667
2020-10-23,Germany,11176,0,-24,8,13.222222
2020-10-23,Colombia,9708,0,-21,14,18.583333
2020-10-23,South Africa,1836,0,-20,10,27.594444
2020-10-23,Turkey,8895,0,-14,5,17.811111
2020-10-23,Japan,699,0,-10,6,15.916667
2020-10-24,India,45148,0,-24,10,26.404762
2020-10-24,Chile,1631,0,-17,17,15.466667
2020-10-24,France,45422,0,-16,4,13.366667
2020-10-24,United Kingdom,16218,0,-13,8,7.688889
2020-10-24,Japan,540,0,-11,3,14.883333
2020-10-24,United States of America,75450,0,-10,3,0.266667
2020-10-24,Germany,8685,0,-5,4,12.572222
2020-10-24,South Korea,119,0,-4,1,9.382716
2020-10-24,South Africa,1622,0,-4,6,29.296296
2020-10-24,Colombia,5500,0,-4,9,17.444444
2020-10-24,Turkey,8821,0,-2,3,17.716667
2020-10-25,Colombia,6198,0,0,7,17.277778
2020-10-25,United States of America,65157,0,-15,4,-0.711111
2020-10-25,France,52010,0,-11,2,11.4
2020-10-25,United Kingdom,15713,0,-10,5,7.077778
2020-10-25,India,36470,0,-10,7,26.246032
2020-10-25,South Korea,88,0,-8,0,10.855556
2020-10-25,Chile,1540,0,-8,10,15.333333
2020-10-25,Japan,424,0,-7,1,14.611111
2020-10-25,Germany,11409,0,-4,2,12.383333
2020-10-25,South Africa,891,0,-4,6,28.796296
2020-10-25,Turkey,8747,0,-1,0,17.588889
2020-10-26,South Korea,103,0,3,0,11.327778
2020-10-26,United Kingdom,26544,0,-45,13,7.561111
2020-10-26,France,26771,0,-37,9,9.966667
2020-10-26,India,43893,0,-37,11,26.119048
2020-10-26,United States of America,69651,0,-31,10,-5.35
2020-10-26,South Africa,1092,0,-27,13,26.67284
2020-10-26,Chile,1505,0,-27,17,15.788889
2020-10-26,Colombia,9495,0,-24,13,18.777778
2020-10-26,Germany,14964,0,-17,6,9.538889
2020-10-26,Turkey,8928,0,-14,4,17.744444
2020-10-26,Japan,618,0,-8,3,15.483333
2020-10-27,South Korea,125,0,2,-2,13.766667
2020-10-27,United Kingdom,24069,0,-45,14,6.966667
2020-10-27,France,33417,0,-36,10,10.288889
2020-10-27,United States of America,75315,0,-31,10,-3.844444
2020-10-27,India,49881,0,-29,10,25.920635
2020-10-27,Chile,922,0,-27,17,13.911111
2020-10-27,South Africa,1863,0,-26,13,26.716049
2020-10-27,Colombia,9588,0,-23,14,18.111111
2020-10-27,Germany,16774,0,-16,7,9.027778
2020-10-27,Turkey,8939,0,-15,4,19.311111
2020-10-27,Japan,736,0,-8,4,15.116667
2020-10-28,South Korea,113,0,2,0,11.955556
2020-10-28,United Kingdom,23602,0,-43,14,6.833333
2020-10-28,France,36437,0,-31,7,12.616667
2020-10-28,United States of America,84513,0,-30,10,1.794444
2020-10-28,South Africa,2056,0,-26,13,26.301587
2020-10-28,India,48648,0,-25,10,25.071429
2020-10-28,Colombia,9102,0,-24,14,18.472222
2020-10-28,Chile,1004,0,-24,16,15.544444
2020-10-28,Turkey,9035,0,-19,6,18.477778
2020-10-28,Germany,18681,0,-15,6,10.938889
2020-10-28,Japan,770,0,-8,3,16.066667
2020-10-29,South Korea,127,0,3,-1,9.261111
2020-10-29,United Kingdom,23319,0,-44,15,9.25
2020-10-29,Turkey,9049,0,-42,12,16.588889
2020-10-29,France,47637,0,-33,4,13.45
2020-10-29,United States of America,90734,0,-31,10,6.183333
2020-10-29,India,48268,0,-27,10,23.788889
2020-10-29,South Africa,1911,0,-27,13,23.095238
2020-10-29,Colombia,9748,0,-25,13,18.5
2020-10-29,Chile,1519,0,-25,16,15.577778
2020-10-29,Germany,19059,0,-16,7,9.4
2020-10-29,Japan,770,0,-8,4,15.555556
2020-10-30,South Korea,124,0,2,0,10.588889
2020-10-30,France,49215,0,-44,20,12.838889
2020-10-30,United Kingdom,22648,0,-42,13,9.877778
2020-10-30,India,46963,0,-32,13,23.744444
2020-10-30,United States of America,97047,0,-30,8,9.433333
2020-10-30,South Africa,1770,0,-26,10,23.02381
2020-10-30,Chile,1529,0,-24,15,15.37037
2020-10-30,Colombia,9377,0,-19,13,18.638889
2020-10-30,Germany,14177,0,-17,7,12.505556
2020-10-30,Turkey,9052,0,-17,7,16.061111
2020-10-30,Japan,754,0,-8,4,12.927778
2020-10-31,France,35641,0,-34,16,12.827778
2020-10-31,Chile,1686,0,-28,16,16.488889
2020-10-31,India,45231,0,-17,10,24.928571
2020-10-31,United Kingdom,16472,0,-13,8,9.761111
2020-10-31,Germany,12097,0,-12,5,12.133333
2020-10-31,United States of America,92427,0,-10,3,12.483333
2020-10-31,Japan,667,0,-7,2,13.611111
2020-10-31,Turkey,8943,0,-6,6,12.927778
2020-10-31,South Korea,97,0,-5,0,11.623457
2020-10-31,South Africa,1370,0,-5,5,19.450617
2020-10-31,Colombia,8380,0,-4,9,17.555556
2020-11-01,France,46290,0,-32,11,16.527778
2020-11-01,Chile,1607,0,-16,14,15.811111
2020-11-01,United States of America,73451,0,-15,4,6.205556
2020-11-01,South Korea,75,0,-10,2,11.233333
2020-11-01,United Kingdom,15741,0,-10,5,9.916667
2020-11-01,Japan,468,0,-6,2,17.033333
2020-11-01,Germany,15352,0,-6,4,13.598765
2020-11-01,Turkey,8836,0,-5,3,11.527778
2020-11-01,South Africa,772,0,-5,6,18.305556
2020-11-01,India,38310,0,-5,8,25.492063
2020-11-01,Colombia,5168,0,-2,8,18.555556
2020-11-02,Colombia,5947,0,-62,19,19.5
2020-11-02,South Korea,117,0,3,0,9.572222
2020-11-02,United Kingdom,31504,0,-34,11,8.166667
2020-11-02,United States of America,86690,0,-31,9,9.15
2020-11-02,France,52518,0,-30,13,16.533333
2020-11-02,Chile,1314,0,-26,15,16.522222
2020-11-02,India,46253,0,-24,11,25.380952
2020-11-02,South Africa,1241,0,-20,11,20.544444
2020-11-02,Germany,17214,0,-18,7,17.233333
2020-11-02,Turkey,9032,0,-15,5,9.95
2020-11-02,Japan,619,0,-11,5,15.133333
2020-11-03,Japan,938,0,-57,17,13.788889
2020-11-03,South Korea,125,0,3,-1,4.988889
2020-11-03,United States of America,98377,0,-33,9,13.977778
2020-11-03,United Kingdom,25574,0,-33,11,4.811111
2020-11-03,France,36330,0,-31,14,8.644444
2020-11-03,India,50210,0,-27,11,24.253968
2020-11-03,Chile,1009,0,-26,15,17.777778
2020-11-03,Colombia,9199,0,-21,12,19.583333
2020-11-03,South Africa,1712,0,-19,12,23.277778
2020-11-03,Germany,19990,0,-18,9,10.244444
2020-11-03,Turkey,9073,0,-16,5,10.85
2020-11-04,South Korea,145,0,2,0,4.016667
2020-11-04,United Kingdom,23661,0,-31,10,5.083333
2020-11-04,France,40558,0,-31,15,5.072222
2020-11-04,United States of America,114699,0,-30,10,15.272222
2020-11-04,India,47638,0,-24,12,23.809524
2020-11-04,Colombia,9282,0,-24,13,19.694444
2020-11-04,Chile,846,0,-24,16,18.324074
2020-11-04,Germany,21506,0,-18,9,6.227778
2020-11-04,South Africa,1866,0,-18,12,21.516667
2020-11-04,Turkey,9121,0,-17,7,8.577778
2020-11-04,Japan,944,0,-6,3,11.355556
2020-11-05,South Korea,89,0,3,0,9.944444
2020-11-05,United Kingdom,23727,0,-38,16,7.777778
2020-11-05,United States of America,122576,0,-30,10,14.633333
2020-11-05,France,58046,0,-30,14,6.722222
2020-11-05,India,50356,0,-24,11,24.0
2020-11-05,Colombia,9991,0,-24,13,18.5
2020-11-05,Chile,1540,0,-24,16,16.6
2020-11-05,South Africa,1763,0,-19,13,20.103175
2020-11-05,Germany,23399,0,-18,9,4.416667
2020-11-05,Turkey,9041,0,-14,7,11.133333
2020-11-05,Japan,1132,0,-7,4,12.922222
2020-11-06,South Korea,143,0,1,0,10.927778
2020-11-06,United Kingdom,23319,0,-38,17,6.288889
2020-11-06,France,60486,0,-30,17,9.2
2020-11-06,United States of America,133066,0,-29,9,14.855556
2020-11-06,India,45674,0,-23,11,23.314815
2020-11-06,Chile,1801,0,-23,16,17.111111
2020-11-06,Germany,16017,0,-19,10,5.738889
2020-11-06,Colombia,9136,0,-19,13,17.277778
2020-11-06,South Africa,1731,0,-18,10,20.839506
2020-11-06,Turkey,9166,0,-16,8,9.955556
2020-11-06,Japan,1172,0,-7,5,15.322222
2020-11-07,France,86852,0,-33,17,12.866667
2020-11-07,United Kingdom,18515,0,-28,13,6.144444
2020-11-07,Chile,1568,0,-14,14,17.433333
2020-11-07,Germany,13363,0,-13,7,6.716667
2020-11-07,India,45903,0,-13,10,23.166667
2020-11-07,United States of America,127701,0,-10,4,17.916667
2020-11-07,South Korea,126,0,-6,1,12.234568
2020-11-07,Turkey,9213,0,-6,6,8.344444
2020-11-07,Japan,998,0,-5,4,16.088889
2020-11-07,South Africa,1377,0,-3,7,22.561111
2020-11-07,Colombia,7698,0,-1,8,18.722222
2020-11-08,Colombia,5811,0,2,8,18.611111
2020-11-08,France,38619,0,-33,13,14.061111
2020-11-08,United Kingdom,19950,0,-28,10,8.738889
2020-11-08,Germany,15332,0,-17,5,7.733333
2020-11-08,United States of America,110602,0,-14,4,17.622222
2020-11-08,Chile,1576,0,-13,13,17.644444
2020-11-08,South Korea,100,0,-9,0,7.488889
2020-11-08,Japan,899,0,-7,3,15.944444
2020-11-08,Turkey,9246,0,-6,4,9.066667
2020-11-08,South Africa,1247,0,-4,8,23.811111
2020-11-08,India,38073,0,-2,8,22.253968
2020-11-09,South Korea,145,0,3,1,7.411111
2020-11-09,United Kingdom,31043,0,-39,15,10.538889
2020-11-09,United States of America,123884,0,-31,10,13.105556
2020-11-09,France,20155,0,-31,14,12.077778
2020-11-09,India,44281,0,-24,11,21.185185
2020-11-09,Chile,1318,0,-24,15,17.033333
2020-11-09,Colombia,9085,0,-22,14,18.111111
2020-11-09,South Africa,1729,0,-20,13,23.122222
2020-11-09,Turkey,9306,0,-16,6,9.083333
2020-11-09,Germany,18487,0,-16,8,7.077778
2020-11-09,Japan,1173,0,-7,4,11.683333
2020-11-10,South Korea,143,0,3,-1,6.811111
2020-11-10,United Kingdom,27404,0,-39,15,10.677778
2020-11-10,France,22180,0,-33,13,12.122222
2020-11-10,United States of America,146937,0,-31,10,0.477778
2020-11-10,India,47905,0,-26,11,22.857143
2020-11-10,Chile,1083,0,-24,15,17.255556
2020-11-10,Colombia,8587,0,-22,14,18.083333
2020-11-10,South Africa,2140,0,-21,14,20.894444
2020-11-10,Turkey,9259,0,-16,6,9.361111
2020-11-10,Germany,21866,0,-16,9,5.133333
2020-11-10,Japan,1555,0,-8,4,10.855556
2020-11-11,France,35879,0,-81,30,10.377778
2020-11-11,South Korea,191,0,2,0,6.45
2020-11-11,United States of America,152021,0,-38,12,3.111111
2020-11-11,United Kingdom,27338,0,-38,16,9.4
2020-11-11,Colombia,8638,0,-23,13,16.555556
2020-11-11,Chile,904,0,-23,15,16.466667
2020-11-11,India,44879,0,-22,10,24.157407
2020-11-11,South Africa,2339,0,-19,13,21.382716
2020-11-11,Turkey,9423,0,-17,7,8.272222
2020-11-11,Germany,23542,0,-16,9,7.144444
2020-11-11,Japan,1587,0,-8,4,10.372222
2020-11-12,South Korea,205,0,3,0,7.872222
2020-11-12,United Kingdom,24462,0,-39,16,8.916667
2020-11-12,United States of America,161818,0,-32,11,2.394444
2020-11-12,France,33172,0,-32,14,11.383333
2020-11-12,India,44684,0,-24,9,25.714286
2020-11-12,Colombia,9182,0,-24,13,17.638889
2020-11-12,Chile,1631,0,-24,16,17.361111
2020-11-12,South Africa,2213,0,-19,12,23.083333
2020-11-12,Germany,22461,0,-16,9,7.905556
2020-11-12,Turkey,9571,0,-14,6,6.777778
2020-11-12,Japan,1685,0,-8,4,13.361111
2020-11-13,South Korea,208,0,1,0,9.694444
2020-11-13,United Kingdom,24025,0,-38,16,7.755556
2020-11-13,France,23794,0,-32,17,12.161111
2020-11-13,United States of America,176520,0,-30,11,-0.183333
2020-11-13,India,41100,0,-29,10,25.904762
2020-11-13,Chile,1592,0,-23,16,16.259259
2020-11-13,South Africa,2236,0,-19,10,24.677778
2020-11-13,Colombia,8812,0,-19,13,18.555556
2020-11-13,Germany,16947,0,-17,10,8.327778
2020-11-13,Turkey,9775,0,-16,8,6.366667
2020-11-13,Japan,1694,0,-9,5,14.1
2020-11-14,India,30548,0,-44,16,26.095238
2020-11-14,France,32095,0,-31,16,12.038889
2020-11-14,United Kingdom,17979,0,-28,13,8.691358
2020-11-14,Chile,1644,0,-14,13,16.366667
2020-11-14,Germany,10824,0,-13,7,11.533333
2020-11-14,Japan,1459,0,-10,4,12.433333
2020-11-14,United States of America,161781,0,-10,5,5.75
2020-11-14,South Korea,222,0,-7,1,9.598765
2020-11-14,Turkey,9846,0,-7,7,7.238889
2020-11-14,Colombia,7342,0,-4,8,17.833333
2020-11-14,South Africa,1842,0,-3,7,25.411111
2020-11-15,Colombia,4838,0,3,6,18.444444
2020-11-15,France,27228,0,-34,13,12.638889
2020-11-15,United Kingdom,16017,0,-28,10,8.006173
2020-11-15,India,29163,0,-24,10,26.34127
2020-11-15,Germany,14419,0,-17,5,12.194444
2020-11-15,United States of America,138045,0,-15,5,5.679012
2020-11-15,Chile,1597,0,-11,12,15.933333
2020-11-15,South Korea,230,0,-8,0,9.91358
2020-11-15,Turkey,9953,0,-8,4,6.938889
2020-11-15,Japan,1190,0,-7,2,15.444444
2020-11-15,South Africa,1245,0,-4,8,24.888889
2020-11-16,Colombia,5163,0,-61,18,17.555556
2020-11-16,South Korea,285,0,3,0,11.972222
2020-11-16,India,38617,0,-48,12,26.555556
2020-11-16,United Kingdom,26560,0,-39,15,8.822222
2020-11-16,United States of America,151026,0,-31,10,8.2
2020-11-16,France,9406,0,-30,13,10.138889
2020-11-16,Chile,1331,0,-23,15,15.533333
2020-11-16,Turkey,10046,0,-20,7,6.222222
2020-11-16,South Africa,1986,0,-20,13,24.016667
2020-11-16,Germany,17561,0,-16,8,9.555556
2020-11-16,Japan,1489,0,-8,4,16.466667
2020-11-17,South Korea,325,0,3,-1,13.961111
2020-11-17,United Kingdom,23151,0,-39,15,12.583333
2020-11-17,India,45576,0,-35,9,25.47619
2020-11-17,United States of America,166676,0,-32,11,7.75
2020-11-17,France,45522,0,-30,14,8.605556
2020-11-17,Chile,1003,0,-24,15,14.377778
2020-11-17,Turkey,10549,0,-21,6,6.566667
2020-11-17,Colombia,9556,0,-21,13,17.166667
2020-11-17,South Africa,2887,0,-20,13,23.838889
2020-11-17,Germany,22609,0,-16,9,9.611111
2020-11-17,Japan,2151,0,-8,4,16.533333
2020-11-18,South Korea,348,0,2,1,17.883333
2020-11-18,United Kingdom,20742,0,-38,16,9.916667
2020-11-18,United States of America,170468,0,-32,11,12.116667
2020-11-18,France,28383,0,-30,14,10.277778
2020-11-18,India,45882,0,-29,9,25.444444
2020-11-18,Colombia,8479,0,-22,12,17.694444
2020-11-18,Chile,945,0,-22,15,15.733333
2020-11-18,Turkey,10946,0,-21,9,6.35
2020-11-18,South Africa,2514,0,-21,14,24.494444
2020-11-18,Germany,23648,0,-20,9,10.144444
2020-11-18,Japan,2301,0,-8,4,18.133333
2020-11-19,South Korea,386,0,0,4,14.466667
2020-11-19,United Kingdom,17743,0,-39,16,3.683333
2020-11-19,United States of America,188019,0,-31,11,15.488889
2020-11-19,France,21150,0,-29,14,9.35
2020-11-19,India,46232,0,-28,10,25.968254
2020-11-19,Colombia,10785,0,-23,13,18.222222
2020-11-19,Chile,1455,0,-23,15,15.611111
2020-11-19,Turkey,11273,0,-20,9,5.922222
2020-11-19,South Africa,3106,0,-20,13,22.660494
2020-11-19,Germany,22964,0,-17,9,7.583333
2020-11-19,Japan,2398,0,-8,4,20.944444
2020-11-20,South Korea,330,0,1,2,5.755556
2020-11-20,United Kingdom,16839,0,-38,17,5.822222
2020-11-20,United States of America,192862,0,-30,11,9.4
2020-11-20,India,45209,0,-29,11,25.190476
2020-11-20,France,22882,0,-29,16,4.594444
2020-11-20,Turkey,11834,0,-23,11,5.361111
2020-11-20,Chile,1573,0,-21,16,15.655556
2020-11-20,South Africa,2646,0,-19,11,24.5
2020-11-20,Germany,15741,0,-17,10,2.733333
2020-11-20,Colombia,12358,0,-17,12,17.777778
